County,Constituency,Ward,Latitude,Longitude
Marsabit,Saku,Sagante/Jaldesa,2.330734962612849,38.061752751506425
Marsabit,North Horr,Maikona,3.228226098503534,37.694357327428925
Marsabit,Moyale,Heilu-Manyatta,3.498655451254184,39.10865810861405
Mandera,Banissa,Malkamari,4.0792769376007385,40.73029956612453
Mandera,Banissa,Banissa,3.9479678298187393,40.36552299245045
Mandera,Banissa,Guba,3.951916069297447,40.53437009827464
Mandera,Banissa,Derkhale,3.8548463938112727,40.19191420626427
Mandera,Mandera West,Lag Sure,3.5914370947886947,40.21066813
Mandera,Mandera South,Shimbir Fatuma,2.994293319396235,40.58685142555103
Mandera,Mandera North,Guticha,3.631004732029273,40.59196164
Mandera,Mandera North,Rhamu-Dimtu,3.929720446,41.03008662873631
Mandera,Mandera North,Rhamu,3.851286223437516,41.18577794025013
Mandera,Lafey,Libehia,3.747510568638573,41.32728727439855
Mandera,Mandera East,Arabia,3.632501753083888,41.53529315672244
Mandera,Mandera East,Neboi,3.959395471539045,41.75437404919363
Mandera,Mandera East,Township,3.9480162227360207,41.862338408199534
Mandera,Mandera South,Elwak North,2.964697341302041,41.03504988226718
Mandera,Mandera South,Elwak South,2.888823414828779,40.84950308930827
Mandera,Mandera South,Kutulo,2.5683968957923886,40.79114790582914
Mandera,Mandera North,Morothile,3.7181867920760823,40.95947897997186
Turkana,Turkana North,Kibish,5.098161029012669,35.45084306340094
Turkana,Turkana North,Lapur,4.613459949346502,35.6975688
Turkana,Turkana North,Lake Zone,4.076177683925463,35.86045712551321
Turkana,Turkana West,Lokichoggio,4.2408075905879095,34.21193054311538
Turkana,Turkana West,Nanaam,4.4801456014083465,34.62842858380797
Turkana,Turkana West,Kalobeyei,3.842860520017153,34.46280808827526
Turkana,Turkana West,Songot,4.1813216891298985,34.79919985752619
Turkana,Turkana West,Lopur,3.876134901395674,34.97275833
Turkana,Turkana North,Nakalale,3.6643965479170095,35.178554753370015
Turkana,Turkana West,Letea,3.3843728434708464,34.61073976215802
Turkana,Loima,Lokiriama/Lorengippi,2.736111157894966,34.85698724618422
Turkana,Turkana North,Kaaleng/Kaikor,4.532687592770015,35.28041889670944
Turkana,Turkana Central,Lodwar Township,3.196783702032548,35.67049699915456
Turkana,Turkana Central,Kanamkemer,3.081726877,35.688983378122515
Turkana,Turkana Central,Kerio Delta,2.847808117647345,36.06613184997773
Turkana,Loima,Turkwel,3.172274399142472,35.32021086906182
Turkana,Loima,Kotaruk/Lobei,2.652232863488743,35.29927236459717
Turkana,Turkana South,Kaputir,2.175772564,35.386541514672864
Turkana,Turkana South,Lobokat,1.8900685209552857,35.60643514926103
Turkana,Turkana East,Lokori/Kochodin,1.956129939703454,36.03712866343508
Wajir,Wajir North,Korondile,2.8109780402175337,39.24608718711709
Wajir,Wajir West,Arbajahan,2.0393041361074298,39.30457768451757
Wajir,Wajir North,Danaba,3.107472041482189,39.76772063088832
Wajir,Tarbaj,Elben,2.6449903330498885,40.29070072574601
Wajir,Wajir North,Batalu,2.886666238934437,39.74707280917565
Wajir,Tarbaj,Wargadud,2.313784577659286,40.44414314
Wajir,Eldas,Elnur/Tula Tula,2.0556864783518303,39.73245668876677
Wajir,Wajir West,Hadado/Athibohol,1.5933784724201776,39.47454806830947
Wajir,Wajir West,Adamasajide,1.197315092660067,39.519230218700265
Wajir,Wajir South,Habasswein,0.7988028252778177,39.75459731
Wajir,Wajir South,Lagboghol South,1.135600080870687,40.01822529
Wajir,Wajir South,Ibrahim Ure,1.5632981772680272,40.45057686699485
Wajir,Wajir South,Burder,1.2126943428251835,40.52689127595875
Wajir,Wajir South,Benane,0.6012490366190166,40.40097898349349
Wajir,Wajir South,Diif,1.1542088655857217,40.87674578254711
Wajir,Wajir East,Khorof/Harar,1.9483384844902536,40.66073593404524
Wajir,Eldas,Della,2.418083788648996,39.69183294751866
Wajir,Wajir North,Malkagufu,2.6561385969725446,39.47850312257098
Wajir,Eldas,Eldas,2.460214869572181,39.49814677201951
Nakuru,Rongai,Soin,-0.050753723,35.98594525963665
Nakuru,Nakuru Town West,Kapkures,-0.323468677,36.02467563763586
Narok,Narok East,Mosiro,-1.230827421,36.08817780320936
Narok,Narok East,Suswa,-1.003724315,36.23197244061237
Narok,Narok East,Keekonyokie,-1.150881184,36.23773682690544
Kiambu,Githunguri,Ikinu,-1.102665179,36.805771524464255
Kiambu,Ruiru,Kiuu,-1.210545598,36.93268277762167
Kiambu,Kiambu,Township (Kiambu),-1.191692781,36.83719461795984
Kajiado,Kajiado West,Magadi,-1.896165656,36.23578353979464
Kajiado,Kajiado East,Oloosirkon/Sholinke,-1.471189746,36.83382894036485
Kitui,Kitui Rural,Kwavonza/Yatta,-1.353797836,37.77021838213098
Kitui,Kitui West,Kauwi,-1.197378593,37.84463729289352
Kitui,Kitui West,Mutonguni,-1.187779836,37.97661427571983
Kitui,Mwingi West,Kyome/Thaana,-0.978030111,37.93309816
Kitui,Kitui Rural,Kisasi,-1.595726942,37.98335866334712
Kitui,Kitui Rural,Mbitini,-1.548292641,38.08071215170269
Kitui,Kitui Central,Mulango,-1.504968583,37.960616538108894
Kakamega,Khwisero,Kisa West,0.1342052681783513,34.50151352
Kilifi,Ganze,Jaribuni,-3.616402711,39.67971256298736
Kilifi,Magarini,Adu,-2.860185425,39.67692499447925
Kilifi,Ganze,Sokoke,-3.323998448,39.656901762222894
Kilifi,Ganze,Ganze,-3.472952503,39.637743422409066
Mombasa,Nyali ,Mkomani,-2.316935276,40.85454428689318
Lamu,Lamu West,Shella,-2.279385462,40.94315173767263
Lamu,Lamu West,Hindi,-2.051470947,40.74695023116405
Lamu,Lamu West,Witu,-2.254928841,40.34842210821802
Lamu,Lamu West,Bahari,-2.411146864,40.74096447665371
Lamu,Lamu West,Mkunumbi,-2.149022277,40.54115869653479
Lamu,Lamu East,Faza,-2.105580998,41.06687397
Machakos,Machakos Town,Muvuti/Kiima-Kimwe,-1.550986982,37.299301045953456
Machakos,Kathiani,Kathiani Central,-1.411973194,37.31042449835585
Kiambu,Juja,Biashara,-1.152840069,36.94741098137442
Trans Nzoia,Endebess,Chepchoina,1.181571414277715,34.77212740598208
Trans Nzoia,Endebess,Matumbei,1.1042553639250765,34.74832626725997
Trans Nzoia,Kwanza,Kapomboi,1.115702635027172,34.935112817586536
West Pokot,Kapenguria,Mnagei,1.262551855277597,35.030662205208394
Trans Nzoia,Kwanza,Keiyo,1.216019531528115,34.961336466312254
Trans Nzoia,Kwanza,Kwanza,1.1378927122772526,35.03245765050462
Trans Nzoia,Cherangany,Motosiet,0.967254463,35.17609979362736
Trans Nzoia,Cherangany,Cherangany/Suwerwa,1.032189412205309,35.23660704061421
Trans Nzoia,Kiminini,Nabiswa,0.9169527840936322,34.907022182127164
Trans Nzoia,Kiminini,Waitaluk,0.9312433722315312,35.035636253649265
Trans Nzoia,Kiminini,Kiminini,0.8948238832985544,34.940614476494645
Migori,Nyatike,Kanyasa,-0.831878079,34.17139940232308
Migori,Nyatike,North Kadem,-0.902700013,34.16875421913319
Migori,Nyatike,Got Kachola,-0.99618627,34.175208819263986
Migori,Nyatike,Muhuru,-0.980408299,34.04007749414575
Migori,Nyatike,Macalder/Kanyarwanda,-0.979332994,34.26945474632684
Migori,Rongo,East Kamagambo,-0.731723086,34.57188631198324
Nyeri,Kieni,Mweiga,-0.337066909,36.92056033999164
Samburu,Samburu North,Nyiro,2.137702586210957,36.777712114446736
Samburu,Samburu East,Waso,1.0482211157790762,37.70307753846249
Samburu,Samburu East,Wamba East,1.0247689774087236,37.41607848641936
Samburu,Samburu East,Wamba West,0.8455861389818963,37.20256711429288
Samburu,Samburu North,Nachola,1.6814438383799626,36.59577540718592
Samburu,Samburu West,Maralal,1.0894434545813514,36.71317398004629
Samburu,Samburu North,Baawa,1.1173508751892651,36.89488037183983
Samburu,Samburu West,Lodokejek,0.8727388283620577,36.871384206809694
Samburu,Samburu West,Suguta Marmar,0.9002287325739251,36.57265013218551
Samburu,Samburu East,Wamba North,1.333720264784623,37.18172962474406
Siaya,Bondo,Yimbo East,-0.020535363,34.13181381546137
Taita Taveta,Wundanyi,Wundanyi/Mbale,-3.39023387,38.37885570598561
Taita Taveta,Mwatate,Mwatate,-3.62581302,38.410922658080125
Tana River,Garsen,Garsen South,-2.422905452,40.10556743651715
Tana River,Garsen,Kipini West,-2.547840451,40.25474514571317
Uasin Gishu,Kesses,Tarakwa,0.1026981676241489,35.435177113656344
Homa Bay,Rangwe,West Gem,-0.61896117,34.58143778695349
Homa Bay,Homa Bay,Homa Bay Central,-0.592749807,34.48383555857828
Homa Bay,Homa Bay,Homa Bay Arujo,-0.586630264,34.45965691
Nyeri,Kieni,Thegu River,-0.280458952,37.04897451
Nyandarua,Kipipiri,North Kinangop,-0.527800768,36.62700435748334
Nyandarua,Kinangop,Gathara,-0.620955273,36.63134484510347
Murang'a,Kigumo,Kangari,-0.759887893,36.81432531494893
Nyandarua,Kinangop,Njabini/Kiburu,-0.717555951,36.67994181756095
Nyandarua,Ndaragwa,Leshau Pondo,0.057854282,36.48565203290613
Nyandarua,Ol Jorok,Gathanji,-0.041450413,36.30229442546685
Laikipia,Laikipia East,Igwamiti,0.1171217187098515,36.33886768933612
Kiambu,Lari,Kinale,-0.878984636,36.650615142334594
Kilifi,Ganze,Bamba,-3.532749515,39.33223816487851
Machakos,Machakos Town,Kalama,-1.616122472,37.32110431762359
Machakos,Machakos Town,Kola,-1.6811822,37.327911632086135
Makueni,Kilome,Kiima Kiu/Kalanzoni,-1.787469277,37.23028245409533
Kilifi,Kaloleni,Kayafungo,-3.757617358,39.46675304355436
Kwale,Kinango,Mwavumbo,-3.889908618,39.40465663216612
Mombasa,Likoni,Mtongwe,-4.086586106,39.61868210668382
Mombasa,Changamwe,Miritini,-4.024061574,39.58582389879174
Mombasa,Changamwe,Airport,-4.036931637,39.60050657185302
Mombasa,Changamwe,Port Reitz,-4.031156999,39.60725613916283
Mombasa,Changamwe,Chaani,-4.038436237,39.619259021286894
Mombasa,Changamwe,Changamwe,-4.025375145,39.61764537499564
Mombasa,Jomvu,Mikindani,-4.015368366,39.62944674532114
Mombasa,Jomvu,Jomvu Kuu,-3.99030513,39.59252265201377
Mombasa,Likoni,Bofu,-4.084928956,39.65263435649928
Mombasa,Likoni,Timbwani,-4.102655047,39.66022125169054
Mombasa,Likoni,Likoni,-4.109138489,39.64429915429451
Mombasa,Mvita,Shimanzi/Ganjoni,-4.056028399,39.65452434289027
Mombasa,Mvita,Mji Wa Kale/Makadara,-4.065817325,39.67572141323195
Mombasa,Mvita,Tononoka,-4.049153669,39.66897499222176
Mombasa,Mvita,Tudor,-4.037236383,39.66396198286367
Mombasa,Kisauni,Mjambere,-4.028640046,39.68058963221507
Mombasa,Kisauni,Magogoni,-4.015479958,39.68461119
Mombasa,Kisauni,Bamburi,-3.9699842,39.700181722477424
Mombasa,Kisauni,Shanzu,-3.978499048,39.727537172742565
Mombasa,Nyali,Kadzandani,-4.018794918,39.70304304960815
Mombasa,Nyali,Ziwa La Ng'ombe,-4.032536388,39.70917345467567
Mombasa,Nyali,Kongowea,-4.052883125,39.68684961474309
Mombasa,Nyali,Mkomani,-4.057345302,39.69516600739463
Mombasa,Nyali,Frere Town,-4.034793694,39.68554145362295
Mombasa,Kisauni,Junda,-4.016450664,39.67101734843367
Nairobi,Langata,Karen,-1.335308692,36.72615856672447
Kiambu,Kasarani,Mwiki,-1.214408437,36.91985258511964
Nairobi,Starehe,Ngara,-1.273990546,36.82571890186363
Nairobi,Roysambu,Zimmerman,-1.204392662,36.86860011269325
Nairobi,Roysambu,Kahawa West,-1.178846411,36.911904708171534
Nairobi,Kasarani,Claycity,-1.225986103,36.91432221492484
Nairobi,Kasarani,Mwiki,-1.23811027,36.959537624949775
Nairobi,Starehe,Nairobi South,-1.314062562,36.839365952752594
Nairobi,Embakasi South,Imara Daima,-1.348884756,36.88582198600387
Nairobi,Embakasi East,Utawala,-1.312464066,36.89903307933673
Nairobi,Embakasi East,Upper Savannah,-1.286803196,36.90706351116104
Nairobi,Langata,South-C,-1.323811154,36.837612590244845
Nairobi,Embakasi South,Kwa Reuben,-1.323573601,36.86370317798188
Nairobi,Embakasi South,Kware,-1.319019875,36.88662432405536
Nairobi,Embakasi South,Pipeline,-1.315481304,36.89185998094887
Nairobi,Embakasi East,Embakasi,-1.323762449,36.93606788852795
Nairobi,Roysambu,Roysambu,-1.229000083,36.861289580050936
Nairobi,Kamukunji,Mlango Kubwa,-1.26521937,36.84638970312378
Nairobi,Kamukunji,California,-1.284871049,36.84937343115083
Nairobi,Kamukunji,Eastleigh North,-1.273301853,36.84769523716767
Nairobi,Kamukunji,Eastleigh South,-1.285340822,36.85508563346946
Nairobi,Makadara,Maringo/Hamza,-1.292492214,36.86881650112652
Nairobi,Makadara,Makongeni,-1.29660777,36.85304512628313
Nairobi,Embakasi West,Mowlem,-1.266392601,36.896122057382094
Nairobi,Embakasi West,Kariobangi South,-1.271906319,36.87994774625091
Nairobi,Kamukunji,Airbase,-1.272746556,36.86296578786156
Nairobi,Embakasi Central,Matopeni,-1.260901419,36.93066928109506
Nairobi,Embakasi Central,Kayole Central,-1.276885726,36.91484087507108
Nairobi,Embakasi North,Kariobangi North,-1.254857899,36.883041815029785
Nairobi,Mathare,Huruma,-1.258340408,36.87195757384231
Nairobi,Mathare,Ngei,-1.258986402,36.867164207404514
Nairobi,Mathare,Hospital,-1.262053621,36.84899923339379
Nairobi,Kamukunji,Mabatini,-1.263300304,36.85940333557237
Nairobi,Mathare,Kiamaiko,-1.257084685,36.87665337147122
Nairobi,Kilimani,Kawangware,-1.283904278,36.74637878
Nairobi,Ruaraka,Mathare North,-1.251351431,36.87162540670237
Nairobi,Ruaraka,Lucky Summer,-1.238908934,36.89937615363844
Nairobi,Kamukunji,Pumwani,-1.285103584,36.84335376962297
Nairobi,Starehe,Nairobi Central,-1.286617628,36.829076139865386
Nairobi,Starehe,Pangani,-1.272185544,36.83995604875184
Wajir,Eldas,Lakoley South/Basir,2.340888487040009,39.13608628856867
Wajir,Wajir East,Wagberi,1.7727110689086834,40.07470209103558
Mandera,Mandera West,Takaba South,3.2147274465056723,40.31647670066215
Mandera,Mandera North,Ashabito,3.415163011585556,40.81878588076076
Mandera,Mandera South,Wargudud,3.139039552256057,40.84416208166479
Mandera,Mandera East,Bulla Mpya,3.848678518024232,41.7363495
Mandera,Mandera East,Khalalio,3.891867588957804,41.60202936649389
Marsabit,North Horr,Turbi,2.578354638867782,38.40913518126536
Marsabit,Laisamis,Log Logo,1.965213560307981,38.11186083857869
Marsabit,North Horr,North Horr,3.497864073190599,36.70017132016408
Garissa,Dadaab,Abakaile,0.2067984991857054,40.026533823363735
Tana River,Garsen,Garsen West,-2.359546356,39.33095662326874
Turkana,Loima,Loima,3.1066766200390745,34.91315573939919
Turkana,Turkana North,Kaeris,3.987695526560475,35.41040602
Turkana,Turkana Central,Kalokol,3.5032348459414715,35.71441710420354
Mombasa,Kisauni,Mwakirunge,-3.955388526,39.66267217753568
Kwale,Lunga Lunga,Mwereni,-4.358339783,38.96451253491077
Kwale,Kinango,Nadavaya,-4.172894958,38.86469239344355
Taita Taveta,Taveta,Mata,-3.43659564,37.98941021543689
Kilifi,Malindi,Kakuyuni,-3.192002011,40.002602411179375
Kilifi,Malindi,Jilore,-3.214302856,39.83734579809329
Kilifi,Kilifi North,Dabaso,-3.296896764,39.97701568480735
Kilifi,Kilifi North,Matsangoni,-3.41546801,39.872945973256726
Meru,Cental Imenti,Kibirichia,0.040022018,37.463313072157625
Meru,North Imenti,Municipality,0.092536748,37.62495802237952
Meru,North Imenti,Nyaki West,0.09810535,37.67392848516081
Meru,Igembe North,Njia,0.4269441695073985,37.81711638897143
Meru,Tigania East,Karama,0.3649800198169599,37.75854122443231
Meru,Igembe Central,Kangeta,0.3582501489090957,37.81054915950348
Meru,Igembe South,Maua,0.2525404701115326,37.95856911627684
Meru,Igembe Central,Athiru Ruujine,0.2878359812099552,38.066191172799485
Meru,Igembe Central,Igembe East,0.2118301234258131,38.15034688265924
Meru,Igembe South,Akachiu,0.1425106717702319,37.94977185603696
Meru,Igembe South,Kiegoi/Antubochiu,0.2240043091558328,37.92858963745615
Meru,Tigania East,Kiguchwa,0.1956891120225437,37.86674984036773
Meru,South Imenti,Mitunguu,-0.124539613,37.788197001630536
Machakos,Machakos Town,Machakos Central,-1.519089559,37.29138031632191
Machakos,Kathiani,Upper Kaewa/Iveti,-1.468358294,37.31851255733719
Machakos,Machakos Town,Mutituni,-1.421783518,37.25373094473469
Machakos,Mavoko,Kinanie,-1.491204594,37.073597378500274
Machakos,Machakos Town,Mua,-1.595458605,37.16147821211027
Meru,North Imenti,Ntima West,0.032123612,37.63501552032351
Meru,Igembe South,Kanuni,0.0920246,38.08062292049951
Meru,Igembe South,Athiru Gaiti,0.069026672,38.23268241012823
Kitui,Mwingi North,Tseikuru,-0.258196531,38.34294645630816
Isiolo,Isiolo South,Kinna,0.3946952447871217,38.30236251078394
Kitui,Mwingi North,Ngomeni,-0.566169263,38.51443497043885
Kitui,Mwingi East,Nguni,-0.828758185,38.566598016782926
Tana River,Galole,Wayu,-1.472412825,39.38170546399599
Garissa,Fafi,Bura,-1.157343326,40.36366873478336
Tana River,Bura,Chewele,-0.869082494,39.69945402426932
Garissa,Galole,Chewani,-1.354950851,40.009704795043525
Garissa,Dujis,Township,-0.297908354,39.803698734021374
Garissa,Dujis,Waberi,-0.426048207,39.86083990440084
Garissa,Dujis,Galbet,-0.292078469,39.81809299197873
Garissa,Lagdera,Goreale,0.2307861533395229,39.61979000133477
Garissa,Lagdera,Baraki,0.4291567688055962,39.58642170539482
Garissa,Lagdera,Sabena,0.775273486,39.48571817857291
Garissa,Lagdera,Modogashe,0.6138115554476219,39.19308305509442
Garissa,Lagdera,Benane,0.4552158072822219,38.87182181381765
Garissa,Lagdera,Maalimin,0.532511832,39.25564923661723
Kiambu,Kikuyu,Karai,-1.274001389,36.64928122519131
Kajiado,Kajiado West,Ewuaso Oonkidong'I,-1.333934811,36.41663829024249
Kajiado,Kajiado West,Ngong,-1.310584452,36.63536145651466
Kajiado,Kajiado West,Oloolua,-1.344907082,36.64088053493124
Kajiado,Kajiado North,Olkeri,-1.398539836,36.69039116436857
Kiambu,Kabete,Muguga,-1.204821853,36.68023858167641
Kiambu,Limuru,Limuru Central,-1.131227352,36.63234762108839
Kiambu,Ruiru,Kahawa Sukari,-1.194221731,36.94198292880096
Kitui,Kitui West,Matinyani,-1.312963012,37.971000144167455
Kitui,Kitui Central,Miambani,-1.259791064,38.09893989886776
Kitui,Kitui Central,Kyangwithya West,-1.424833069,37.92445048465471
Kitui,Kitui Central,Township,-1.355180757,38.00154976866108
Kitui,Kitui Central,Kyangwithya East,-1.333936541,38.04943529472835
Narok,Narok South,Sagamian,-0.714270165,35.510072825506505
Narok,Narok West,Ilmotiok,-0.950592871,35.50235999319318
Narok,Narok North,Olokurto,-0.689895802,35.80799492176436
Narok,Narok North,Olpusimoru,-0.615229745,35.699825270550406
Kitui,Kitui West,Kwa Mutonga/Kithumula,-1.291613336,37.88831427138059
Kitui,Mwingi West,Nguutani,-1.098861621,37.92313789
Kitui,Mwingi West,Migwani,-1.090372226,38.02283758823124
Kitui,Mwingi East,Mui,-1.045447332,38.195864446688766
Machakos,Kathiani,Mitaboni,-1.359331511,37.2589206
Machakos,Kathiani,Lower Kaewa/Kaani,-1.479049138,37.35298255208273
Meru,North Imenti,Ntima East,0.033087652,37.67577679
Meru,North Imenti,Nyaki East,0.033954654,37.77877646556679
Tharaka,Tharaka,Nkondi,-0.045036201,37.96411614180018
Tharaka,Tharaka,Mukothima,0.011275333,38.05630542917116
Meru,Tigania East,Thangatha,0.095377555,37.91736783487756
Meru,Cental Imenti,Kiagu,-0.069192925,37.83806406089584
Mombasa,Kisauni,Mtopanga,-3.99274969,39.68272872256095
Nakuru,Naivasha,Olkaria,-0.826655856,36.32782895393095
Nakuru,Naivasha,Maai-Mahiu,-0.989748744,36.45387365973244
Nakuru,Naivasha,Viwandani,-0.696772975,36.41869877417268
Nakuru,Naivasha,Hells Gate,-0.804378533,36.43768057891002
Nakuru,Naivasha,Naivasha East,-0.792134101,36.52020006834808
Nakuru,Naivasha,Biashara,-0.671066881,36.51174308519873
Nakuru,Njoro,Kihingo,-0.477252472,36.02943773157157
Nakuru,Nakuru Town West,Kaptembwo,-0.294208907,36.03341926769025
Nakuru,Bahati,Kiamaina,-0.230930708,36.06628720912415
Nakuru,Njoro,Nessuit,-0.418918335,35.88356835228474
Nakuru,Molo,Mariashoni,-0.406313689,35.79880235850534
Nakuru,Kuresoi South,Tinet,-0.480628591,35.59789360139773
Nakuru,Molo,Turi,-0.296676998,35.73916285952264
Nakuru,Kuresoi North,Nyota,-0.352595177,35.63246188834765
Nakuru,Gilgil,Elementaita,-0.574042581,36.11567824813489
Nakuru,Njoro,Maunarok,-0.628474758,35.99627082135371
Nakuru,Njoro,Njoro,-0.346937347,35.93545269
Nakuru,Molo,Elburgon,-0.301980289,35.79215523862526
Nakuru,Rongai,Mosop,-0.271737658,35.923618680752746
Uasin Gishu,Kesses,Tarakwa,0.2750437221851081,35.39099784924998
Uasin Gishu,Ainabkoi,Ainabkoi/Olare,0.2004395551643852,35.49804942300418
Nakuru,Nakuru Town East,Nakuru East,-0.349157039,36.145614703782776
Nakuru,Nakuru Town East,Kivumbini,-0.299967342,36.09179643871925
Nakuru,Nakuru Town East,Biashara,-0.294409413,36.07786461554733
Nakuru,Nakuru Town West,Shaabab,-0.294052734,36.05343308694128
Nakuru,Nakuru Town East,Flamingo,-0.310631033,36.07901787299207
Nakuru,Nakuru Town West,Barut,-0.347699987,36.04374123217749
Nakuru,Nakuru Town East,Lake Nakuru National Park,-0.393249501,36.101385791581045
Nakuru,Nakuru Town West,London,-0.274452179,36.04650429058331
Nakuru,Nakuru Town East,Menengai,-0.275872527,36.09172757847245
Nakuru,Nakuru Town West,Rhoda,-0.31908276,36.06414095672516
Samburu,Samburu North,Angata Nanyokie,1.3074394836697676,36.725343768099854
Samburu,Samburu West,Poro,1.213246282339462,36.57967705684837
Samburu,Samburu North,Ndoto,1.745525577521008,37.1203104
Samburu,Samburu North,El-Barta,1.572747534,36.87225713588248
Taita Taveta,Voi,Ngolia,-2.985861964,38.26483116822785
Taita Taveta,Voi,Mbololo,-3.227501205,38.87419053547004
Taita Taveta,Voi,Marungu,-3.740978195,38.87434913056486
Taita Taveta,Voi,Sagalla,-3.535125324,38.78575301168499
Wajir,Wajir East,Township,1.7188934659301287,40.071744839943335
Wajir,Wajir East,Barwago,1.7450968911867308,40.02221782304441
Tana River,Bura,Bura,-0.970714499,39.33064161816068
Garissa,Balambala,Sankuri,-0.187718982,39.63389894125201
Garissa,Dujis,Iftin,-0.44539768,39.75944211889965
Garissa,Fafi,Fafi,-0.446443015,40.28589227
Garissa,Dadaab,Damajale,-0.058617628,40.72632849903913
Wajir,Wajir North,Sarman,2.7995282051275354,40.03615415121289
Wajir,Tarbaj,Tarbaj,2.191360116312279,40.047666738638966
Mandera,Banissa,Kiliwehiri,3.973110103971188,40.15140451
Mandera,Mandera West,Gither,3.740303041855845,39.92725714503959
Makueni,Kibwezi West,Makindu,-2.297982268,37.79165940502378
Makueni,Makueni,Nzaui/Kilili/Kalamba,-1.924691583,37.55521232509753
Makueni,Kilome,Kasikeu,-1.95019072,37.36303708243766
Makueni,Kaiti,Ilima,-1.835314872,37.43253501474064
Makueni,Mbooni,Waia/Kako,-1.672817369,37.61929714147092
Narok,Narok East,Ildamat,-1.030810298,36.017750223168825
Narok,Narok South,Majimoto/Naroosura,-1.399986654,35.82104077013603
Wajir,Wajir West,Wagalla/Ganyure,1.6433642364825538,39.790664962061335
Baringo,Baringo South,Ilchamus,0.5750797144665476,36.04905025743204
Laikipia,Laikipia East,Salama,0.2372607320136623,36.65504265587814
Laikipia,Laikipia West,Ngobit,-0.016234818,36.71362644141764
Laikipia,Laikipia West,Tigithi,-0.094153858,36.90979565056722
Laikipia,Laikipia North,Segera,0.2242431887031619,36.91403728130389
